app_id,score,risk,band,eligible,dti,verify
501505,632,23.3,High,Not Eligible,52.5,Verified
501506,749,62.6,Medium,Not Eligible,56.0,Verified
501507,722,47.5,High,Not Eligible,53.5,Verified
501508,772,52.8,High,Not Eligible,14.5,Verified
501509,787,72.9,Medium,Eligible,40.6,Verified
501510,744,72.3,Medium,Eligible,25.8,Pending
501511,742,45.2,High,Not Eligible,47.8,Verified
501512,678,40.6,High,Not Eligible,36.9,Verified
501513,512,32.2,High,Not Eligible,32.6,Verified
501514,562,44.0,High,Not Eligible,52.3,Verified
501515,676,50.8,High,Not Eligible,11.0,Verified
501516,598,39.6,High,Not Eligible,53.7,Verified
501517,727,47.5,High,Not Eligible,38.9,Verified
501518,774,57.9,Medium,Eligible,19.8,Verified
501519,850,71.9,Medium,Not Eligible,10.7,Pending
501520,646,36.1,High,Not Eligible,41.6,Verified
501521,817,55.9,Medium,Eligible,9.3,Verified
501522,679,67.3,Medium,Eligible,17.4,Verified
501523,686,50.7,High,Not Eligible,42.7,Verified
501524,707,62.2,Medium,Eligible,23.3,Verified
501525,773,25.1,High,Not Eligible,30.5,Verified
501526,681,33.1,High,Not Eligible,11.8,Verified
501527,653,39.7,High,Not Eligible,27.9,Verified
501528,543,37.5,High,Not Eligible,10.0,Verified
501529,723,62.8,Medium,Eligible,24.3,Verified
501530,743,56.3,Medium,Eligible,9.6,Verified
501531,666,33.1,High,Not Eligible,23.5,Verified
501532,850,62.7,Medium,Eligible,30.4,Pending
501533,746,51.3,High,Not Eligible,53.8,Verified
501534,646,51.3,High,Not Eligible,26.4,Verified
501535,686,65.9,Medium,Eligible,59.8,Verified
501536,634,24.3,High,Not Eligible,25.6,Verified
501537,666,32.9,High,Not Eligible,49.0,Verified
501538,789,74.8,Medium,Eligible,22.4,Verified
501539,532,42.0,High,Not Eligible,32.6,Verified
501540,632,48.4,High,Not Eligible,13.7,Verified
501541,701,42.7,High,Not Eligible,46.1,Verified
501542,698,50.5,High,Not Eligible,27.7,Verified
501543,597,24.9,High,Not Eligible,32.0,Verified
501544,687,43.7,High,Not Eligible,49.6,Verified
501545,680,39.5,High,Not Eligible,15.0,Verified
501546,850,47.9,High,Not Eligible,25.6,Verified
501547,576,33.8,High,Not Eligible,60.5,Verified
501548,589,31.1,High,Not Eligible,49.2,Verified
501549,727,60.7,Medium,Eligible,52.9,Verified
501550,567,35.5,High,Not Eligible,58.1,Pending
501551,614,42.6,High,Not Eligible,61.7,Verified
501552,774,70.7,Medium,Eligible,59.8,Verified
501553,639,50.8,High,Not Eligible,54.0,Verified
501554,715,48.6,High,Not Eligible,23.9,Verified
501555,645,41.0,High,Not Eligible,23.8,Verified
501556,585,45.0,High,Not Eligible,28.0,Verified
501557,850,59.6,Medium,Eligible,55.6,Verified
501558,782,58.8,Medium,Eligible,12.5,Verified
501559,667,40.7,High,Not Eligible,36.4,Verified
501560,620,37.4,High,Not Eligible,18.0,Verified
501561,828,61.2,Medium,Eligible,15.9,Verified
501562,690,41.3,High,Not Eligible,48.9,Pending
501563,760,66.8,Medium,Eligible,27.3,Verified
501564,730,28.5,High,Not Eligible,34.6,Verified
501565,637,57.9,Medium,Not Eligible,12.4,Verified
501566,710,59.8,Medium,Eligible,24.1,Pending
501567,628,32.5,High,Not Eligible,20.5,Verified
501568,725,48.8,High,Not Eligible,33.6,Verified
501569,622,32.4,High,Not Eligible,42.4,Verified
501570,685,78.9,Low,Eligible,17.0,Verified
501571,580,33.4,High,Not Eligible,55.8,Verified
501572,834,53.0,High,Not Eligible,34.5,Verified
501573,705,48.9,High,Not Eligible,55.8,Verified
501574,796,56.9,Medium,Eligible,24.2,Pending
501575,605,41.8,High,Not Eligible,46.1,Pending
501576,677,40.8,High,Not Eligible,39.5,Verified
501577,713,55.7,Medium,Eligible,13.4,Verified
501578,576,36.4,High,Not Eligible,15.2,Verified
501579,805,31.8,High,Not Eligible,52.8,Verified
501580,599,56.7,Medium,Not Eligible,9.1,Verified
501581,812,78.8,Low,Eligible,46.2,Verified
501582,669,59.1,Medium,Eligible,32.2,Verified
501583,833,74.7,Medium,Eligible,59.5,Verified
501584,628,44.8,High,Not Eligible,38.9,Verified
501585,782,42.0,High,Not Eligible,26.2,Verified
501586,821,52.3,High,Not Eligible,39.7,Verified
501587,732,77.0,Low,Eligible,44.1,Verified
501588,595,47.5,High,Not Eligible,34.7,Verified
501589,695,54.5,High,Not Eligible,58.7,Verified
501590,632,41.8,High,Not Eligible,60.0,Pending
501591,701,56.8,Medium,Eligible,32.2,Verified
501592,692,58.8,Medium,Eligible,11.4,Verified
501593,696,48.0,High,Not Eligible,33.8,Pending
501594,502,35.5,High,Not Eligible,28.2,Verified
501595,813,62.1,Medium,Eligible,21.3,Verified
501596,630,43.3,High,Not Eligible,61.7,Verified
501597,796,72.4,Medium,Eligible,14.1,Verified
501598,728,52.4,High,Not Eligible,54.6,Pending
501599,656,71.5,Medium,Eligible,17.8,Verified
501600,826,80.7,Low,Eligible,26.5,Pending
501601,595,26.2,High,Not Eligible,13.9,Verified
501602,733,48.4,High,Not Eligible,8.1,Verified
501603,722,55.6,Medium,Eligible,51.1,Verified
501604,608,43.9,High,Not Eligible,10.4,Verified
501605,640,49.1,High,Not Eligible,35.6,Rejected
501606,697,42.7,High,Not Eligible,14.2,Verified
501607,766,43.4,High,Not Eligible,13.2,Verified
501608,746,73.5,Medium,Eligible,8.8,Verified
501609,732,66.7,Medium,Eligible,27.9,Verified
501610,674,47.0,High,Not Eligible,38.9,Verified
501611,611,47.6,High,Not Eligible,20.7,Verified
501612,807,55.3,Medium,Eligible,53.1,Verified
501613,681,37.5,High,Not Eligible,9.5,Verified
501614,664,49.5,High,Not Eligible,43.0,Verified
501615,766,54.5,High,Not Eligible,56.4,Pending
501616,840,56.5,Medium,Eligible,41.3,Verified
501617,675,48.9,High,Not Eligible,49.2,Pending
501618,826,77.0,Low,Eligible,17.6,Verified
501619,647,39.7,High,Not Eligible,61.8,Pending
501620,619,53.2,High,Not Eligible,58.3,Verified
501621,752,46.6,High,Not Eligible,55.3,Verified
501622,738,66.3,Medium,Not Eligible,27.1,Rejected
501623,749,70.9,Medium,Eligible,42.0,Verified
501624,805,45.7,High,Not Eligible,47.4,Verified
501625,618,40.9,High,Not Eligible,22.8,Pending
501626,709,39.4,High,Not Eligible,27.0,Verified
501627,739,40.2,High,Not Eligible,29.2,Verified
501628,626,30.4,High,Not Eligible,28.3,Rejected
501629,731,38.9,High,Not Eligible,59.6,Verified
501630,584,41.4,High,Not Eligible,23.5,Verified
501631,693,50.9,High,Not Eligible,32.8,Verified
501632,750,61.0,Medium,Eligible,30.4,Verified
501633,680,33.6,High,Not Eligible,58.4,Verified
501634,708,43.5,High,Not Eligible,36.7,Verified
501635,631,46.0,High,Not Eligible,50.8,Verified
501636,789,68.2,Medium,Eligible,33.4,Verified
501637,736,59.3,Medium,Eligible,61.5,Verified
501638,761,49.4,High,Not Eligible,50.1,Verified
501639,801,65.8,Medium,Eligible,39.4,Verified
501640,780,54.2,High,Not Eligible,51.4,Verified
501641,746,65.9,Medium,Eligible,42.8,Verified
501642,837,58.6,Medium,Eligible,42.8,Verified
501643,662,34.4,High,Not Eligible,15.9,Verified
501644,806,63.2,Medium,Eligible,40.1,Verified
501645,705,60.2,Medium,Eligible,52.0,Verified
501646,738,43.6,High,Not Eligible,33.1,Verified
501647,714,63.8,Medium,Eligible,13.9,Pending
501648,688,52.8,High,Not Eligible,36.0,Verified
501649,703,49.8,High,Not Eligible,30.3,Verified
501650,732,46.9,High,Not Eligible,16.5,Verified
501651,716,71.5,Medium,Eligible,38.5,Rejected
501652,547,32.6,High,Not Eligible,12.8,Rejected
501653,691,44.6,High,Not Eligible,14.4,Verified
501654,712,51.5,High,Not Eligible,37.6,Verified
501655,850,66.7,Medium,Eligible,47.4,Verified
501656,739,60.0,Medium,Eligible,18.9,Verified
501657,765,60.3,Medium,Eligible,52.7,Verified
501658,665,48.9,High,Not Eligible,56.3,Verified
501659,621,50.8,High,Not Eligible,55.6,Verified
501660,714,57.5,Medium,Eligible,41.9,Verified
501661,696,49.1,High,Not Eligible,29.7,Verified
501662,707,58.6,Medium,Eligible,41.5,Verified
501663,601,53.2,High,Not Eligible,34.1,Verified
501664,688,43.5,High,Not Eligible,17.9,Verified
501665,731,49.0,High,Not Eligible,48.8,Verified
501666,774,43.5,High,Not Eligible,11.2,Pending
501667,813,61.7,Medium,Eligible,49.0,Verified
501668,695,37.6,High,Not Eligible,12.1,Verified
501669,747,70.4,Medium,Eligible,42.0,Rejected
501670,684,45.0,High,Not Eligible,26.2,Verified
501671,579,27.9,High,Not Eligible,46.6,Verified
501672,605,37.1,High,Not Eligible,38.9,Verified
501673,623,49.6,High,Not Eligible,39.0,Verified
501674,759,54.1,High,Not Eligible,40.4,Verified
501675,643,46.4,High,Not Eligible,29.0,Verified
501676,697,44.8,High,Not Eligible,30.2,Verified
501677,660,57.0,Medium,Eligible,34.1,Verified
501678,636,32.8,High,Not Eligible,8.1,Verified
501679,680,63.5,Medium,Eligible,45.3,Verified
501680,750,47.2,High,Not Eligible,52.4,Verified
501681,585,20.5,High,Not Eligible,60.1,Verified
501682,833,68.8,Medium,Eligible,44.0,Verified
501683,649,49.7,High,Not Eligible,38.6,Verified
501684,708,37.6,High,Not Eligible,9.3,Verified
501685,814,71.1,Medium,Eligible,46.1,Verified
501686,754,55.3,Medium,Eligible,32.1,Verified
501687,766,73.5,Medium,Eligible,28.3,Verified
501688,632,40.9,High,Not Eligible,39.8,Verified
501689,744,75.7,Low,Eligible,19.7,Pending
501690,744,67.9,Medium,Eligible,23.2,Verified
501691,675,43.6,High,Not Eligible,47.7,Verified
501692,632,53.1,High,Not Eligible,36.0,Verified
501693,550,35.7,High,Not Eligible,46.9,Verified
501694,746,45.9,High,Not Eligible,11.7,Verified
501695,666,30.0,High,Not Eligible,24.9,Rejected
501696,753,58.7,Medium,Eligible,56.2,Verified
501697,717,69.3,Medium,Eligible,11.9,Verified
501698,654,56.0,Medium,Eligible,34.4,Verified
501699,707,38.4,High,Not Eligible,14.0,Verified
501700,618,39.8,High,Not Eligible,29.7,Verified
501701,643,44.8,High,Not Eligible,45.5,Verified
501702,632,35.6,High,Not Eligible,42.5,Verified
501703,704,53.8,High,Not Eligible,31.7,Rejected
501704,681,51.2,High,Not Eligible,43.6,Verified
501705,613,35.9,High,Not Eligible,39.3,Verified
501706,661,48.8,High,Not Eligible,45.9,Verified
501707,530,29.6,High,Not Eligible,45.2,Pending
501708,775,64.6,Medium,Eligible,42.6,Verified
501709,641,21.6,High,Not Eligible,48.7,Verified
501710,617,27.4,High,Not Eligible,58.2,Rejected
501711,686,35.5,High,Not Eligible,53.6,Verified
501712,626,30.5,High,Not Eligible,10.1,Verified
501713,831,83.9,Low,Eligible,28.4,Verified
501714,845,69.9,Medium,Eligible,24.3,Verified
501715,628,34.2,High,Not Eligible,10.9,Verified
501716,585,48.9,High,Not Eligible,24.6,Pending
501717,666,55.5,Medium,Eligible,17.2,Verified
501718,665,33.2,High,Not Eligible,59.3,Verified
501719,714,52.5,High,Not Eligible,50.6,Verified
501720,664,38.6,High,Not Eligible,16.6,Verified
501721,576,10.8,High,Not Eligible,27.0,Verified
501722,751,57.2,Medium,Not Eligible,55.0,Rejected
501723,839,78.2,Low,Eligible,30.3,Verified
501724,687,56.0,Medium,Eligible,45.0,Verified
501725,723,43.4,High,Not Eligible,41.9,Pending
501726,737,69.8,Medium,Eligible,18.0,Verified
501727,546,32.1,High,Not Eligible,48.9,Verified
501728,749,66.2,Medium,Eligible,14.2,Verified
501729,627,34.4,High,Not Eligible,49.8,Verified
501730,654,42.8,High,Not Eligible,23.1,Verified
501731,639,34.7,High,Not Eligible,32.3,Verified
501732,634,44.1,High,Not Eligible,39.6,Verified
501733,647,43.0,High,Not Eligible,25.8,Verified
501734,797,67.5,Medium,Eligible,18.1,Verified
501735,677,42.7,High,Not Eligible,31.2,Verified
501736,565,30.7,High,Not Eligible,43.5,Verified
501737,580,29.4,High,Not Eligible,20.3,Verified
501738,590,29.5,High,Not Eligible,15.2,Verified
501739,787,55.8,Medium,Eligible,41.6,Verified
501740,778,72.3,Medium,Eligible,10.6,Verified
501741,694,49.8,High,Not Eligible,41.8,Verified
501742,744,68.4,Medium,Eligible,21.8,Verified
501743,679,28.8,High,Not Eligible,28.8,Verified
501744,701,53.1,High,Not Eligible,37.9,Rejected
501745,646,34.3,High,Not Eligible,12.0,Verified
501746,649,34.3,High,Not Eligible,9.1,Verified
501747,633,36.7,High,Not Eligible,61.6,Verified
501748,729,59.4,Medium,Eligible,31.2,Verified
501749,708,40.9,High,Not Eligible,45.6,Verified
501750,762,49.9,High,Not Eligible,18.9,Verified
501751,594,47.2,High,Not Eligible,20.4,Verified
501752,773,43.2,High,Not Eligible,9.1,Verified
501753,727,42.7,High,Not Eligible,45.4,Verified
501754,605,47.2,High,Not Eligible,51.4,Verified
501755,686,52.6,High,Not Eligible,45.0,Verified
501756,616,27.8,High,Not Eligible,34.4,Verified
501757,738,51.7,High,Not Eligible,53.2,Verified
501758,804,64.3,Medium,Eligible,13.0,Verified
501759,679,53.2,High,Not Eligible,35.0,Rejected
501760,549,46.5,High,Not Eligible,42.6,Verified
501761,608,30.6,High,Not Eligible,53.6,Verified
501762,727,49.3,High,Not Eligible,10.4,Verified
501763,646,44.1,High,Not Eligible,58.3,Verified
501764,722,66.7,Medium,Eligible,21.3,Verified
501765,713,67.8,Medium,Not Eligible,14.5,Verified
501766,769,66.5,Medium,Eligible,17.4,Verified
501767,650,57.9,Medium,Eligible,59.0,Verified
501768,679,53.5,High,Not Eligible,29.5,Verified
501769,732,51.0,High,Not Eligible,58.5,Verified
501770,561,37.3,High,Not Eligible,23.6,Pending
501771,618,49.5,High,Not Eligible,15.8,Verified
501772,642,39.1,High,Not Eligible,17.4,Verified
501773,636,37.5,High,Not Eligible,15.6,Verified
501774,600,36.0,High,Not Eligible,50.6,Verified
501775,722,59.0,Medium,Not Eligible,16.5,Verified
501776,827,82.8,Low,Eligible,33.0,Verified
501777,574,23.6,High,Not Eligible,34.2,Verified
501778,675,40.9,High,Not Eligible,15.2,Verified
501779,850,69.9,Medium,Eligible,26.3,Verified
501780,715,51.4,High,Not Eligible,15.1,Verified
501781,666,19.9,High,Not Eligible,37.7,Verified
501782,638,37.2,High,Not Eligible,32.7,Verified
501783,638,25.4,High,Not Eligible,49.6,Pending
501784,746,65.0,Medium,Not Eligible,41.4,Verified
501785,594,23.4,High,Not Eligible,37.7,Verified
501786,675,48.8,High,Not Eligible,9.5,Pending
501787,838,66.0,Medium,Eligible,24.5,Rejected
501788,772,59.3,Medium,Eligible,48.5,Verified
501789,736,57.6,Medium,Eligible,45.1,Verified
501790,737,38.8,High,Not Eligible,59.6,Pending
501791,802,61.1,Medium,Eligible,45.5,Verified
501792,715,55.1,Medium,Eligible,12.3,Verified
501793,708,47.2,High,Not Eligible,25.9,Verified
501794,581,34.0,High,Not Eligible,17.5,Verified
501795,712,65.5,Medium,Eligible,59.0,Verified
501796,803,58.1,Medium,Eligible,31.9,Verified
501797,759,76.2,Low,Eligible,40.2,Pending
501798,677,26.7,High,Not Eligible,31.7,Verified
501799,829,71.8,Medium,Eligible,29.4,Verified
501800,674,51.0,High,Not Eligible,26.6,Verified
501801,651,35.0,High,Not Eligible,57.5,Verified
501802,696,42.9,High,Not Eligible,57.5,Verified
501803,733,59.1,Medium,Eligible,22.3,Verified
501804,699,40.6,High,Not Eligible,41.2,Verified
501805,655,36.4,High,Not Eligible,19.9,Verified
501806,704,55.3,Medium,Eligible,55.1,Verified
501807,711,38.7,High,Not Eligible,28.7,Verified
501808,601,31.6,High,Not Eligible,38.7,Verified
501809,850,72.2,Medium,Eligible,13.9,Pending
501810,736,66.9,Medium,Eligible,35.6,Rejected
501811,689,51.3,High,Not Eligible,31.8,Verified
501812,600,51.7,High,Not Eligible,46.5,Verified
501813,658,51.3,High,Not Eligible,46.9,Verified
501814,678,60.8,Medium,Eligible,30.2,Verified
501815,698,52.4,High,Not Eligible,19.1,Verified
501816,662,43.6,High,Not Eligible,34.4,Verified
501817,566,20.3,High,Not Eligible,26.7,Verified
501818,832,73.8,Medium,Eligible,49.9,Verified
501819,686,59.0,Medium,Eligible,38.1,Verified
501820,731,49.1,High,Not Eligible,36.8,Verified
501821,571,36.8,High,Not Eligible,49.4,Pending
501822,635,38.7,High,Not Eligible,23.4,Verified
501823,735,59.1,Medium,Not Eligible,47.7,Verified
501824,697,68.2,Medium,Eligible,27.7,Verified
501825,736,70.1,Medium,Eligible,61.4,Verified
501826,660,44.7,High,Not Eligible,27.4,Verified
501827,707,66.1,Medium,Eligible,58.7,Verified
501828,669,35.9,High,Not Eligible,53.5,Verified
501829,799,50.9,High,Not Eligible,59.5,Pending
501830,586,21.4,High,Not Eligible,52.4,Verified
501831,642,28.7,High,Not Eligible,45.2,Verified
501832,581,47.2,High,Not Eligible,60.2,Verified
501833,675,29.0,High,Not Eligible,39.0,Verified
501834,798,77.4,Low,Eligible,20.3,Pending
501835,719,62.5,Medium,Eligible,29.1,Verified
501836,783,57.9,Medium,Eligible,42.3,Verified
501837,611,33.4,High,Not Eligible,16.6,Verified
501838,609,38.9,High,Not Eligible,38.3,Verified
501839,729,56.1,Medium,Eligible,19.6,Verified
501840,642,41.5,High,Not Eligible,19.6,Pending
501841,668,42.3,High,Not Eligible,17.8,Verified
501842,718,51.0,High,Not Eligible,12.1,Verified
501843,615,35.5,High,Not Eligible,57.6,Verified
501844,750,62.4,Medium,Eligible,55.5,Pending
501845,746,55.3,Medium,Eligible,41.0,Verified
501846,813,56.9,Medium,Eligible,35.3,Verified
501847,713,67.5,Medium,Eligible,20.8,Verified
501848,824,28.6,High,Not Eligible,12.7,Verified
501849,696,53.7,High,Not Eligible,39.5,Verified
501850,811,52.2,High,Not Eligible,60.1,Verified
501851,809,51.7,High,Not Eligible,45.8,Verified
501852,597,35.8,High,Not Eligible,58.9,Verified
501853,662,33.8,High,Not Eligible,28.9,Verified
501854,727,50.3,High,Not Eligible,22.5,Rejected
501855,718,66.0,Medium,Eligible,54.0,Pending
501856,668,60.5,Medium,Eligible,18.9,Verified
501857,601,39.2,High,Not Eligible,18.3,Verified
501858,603,52.0,High,Not Eligible,58.8,Pending
501859,769,57.4,Medium,Eligible,58.7,Verified
501860,828,72.1,Medium,Eligible,60.0,Verified
501861,589,31.6,High,Not Eligible,23.9,Verified
501862,694,26.4,High,Not Eligible,59.9,Verified
501863,634,43.1,High,Not Eligible,37.8,Verified
501864,769,46.8,High,Not Eligible,41.5,Verified
501865,670,35.4,High,Not Eligible,44.5,Verified
501866,758,69.5,Medium,Eligible,22.9,Verified
501867,609,21.5,High,Not Eligible,19.0,Verified
501868,594,31.1,High,Not Eligible,19.8,Verified
501869,785,49.5,High,Not Eligible,42.4,Verified
501870,733,46.0,High,Not Eligible,35.1,Verified
501871,736,33.2,High,Not Eligible,45.5,Pending
501872,739,73.0,Medium,Eligible,21.2,Verified
501873,724,60.5,Medium,Eligible,10.4,Verified
501874,658,48.5,High,Not Eligible,49.7,Verified
501875,767,72.8,Medium,Eligible,60.4,Verified
501876,712,26.6,High,Not Eligible,48.5,Pending
501877,766,72.3,Medium,Eligible,49.8,Verified
501878,624,29.0,High,Not Eligible,37.6,Verified
501879,681,36.3,High,Not Eligible,15.8,Pending
501880,784,44.1,High,Not Eligible,58.4,Verified
501881,715,59.3,Medium,Eligible,23.1,Verified
501882,709,40.2,High,Not Eligible,12.7,Verified
501883,618,38.1,High,Not Eligible,36.8,Pending
501884,710,61.8,Medium,Eligible,30.1,Pending
501885,583,56.7,Medium,Not Eligible,37.4,Verified
501886,674,49.4,High,Not Eligible,52.5,Verified
501887,725,44.9,High,Not Eligible,11.3,Verified
501888,772,60.5,Medium,Eligible,18.8,Verified
501889,659,62.5,Medium,Eligible,19.2,Verified
501890,693,37.7,High,Not Eligible,58.3,Verified
501891,593,31.4,High,Not Eligible,59.4,Verified
501892,700,50.7,High,Not Eligible,51.8,Verified
501893,609,64.1,Medium,Not Eligible,24.3,Rejected
501894,591,18.5,High,Not Eligible,39.7,Verified
501895,715,60.0,Medium,Eligible,24.4,Verified
501896,797,42.6,High,Not Eligible,49.0,Verified
501897,647,44.2,High,Not Eligible,31.8,Verified
501898,850,63.0,Medium,Eligible,54.1,Pending
501899,725,61.1,Medium,Eligible,34.5,Verified
501900,725,54.4,High,Not Eligible,54.3,Verified
501901,797,65.0,Medium,Eligible,58.0,Verified
501902,790,70.2,Medium,Eligible,52.2,Verified
501903,693,43.0,High,Not Eligible,28.5,Verified
501904,643,46.6,High,Not Eligible,37.7,Verified
501905,585,47.2,High,Not Eligible,41.6,Verified
501906,620,20.5,High,Not Eligible,18.8,Verified
501907,593,37.5,High,Not Eligible,54.4,Verified
501908,720,55.8,Medium,Eligible,35.3,Verified
501909,788,56.7,Medium,Eligible,24.9,Verified
501910,718,65.7,Medium,Eligible,50.5,Verified
501911,655,48.0,High,Not Eligible,51.4,Verified
501912,740,53.5,High,Not Eligible,30.9,Verified
501913,734,49.4,High,Not Eligible,58.4,Verified
501914,737,52.4,High,Not Eligible,28.7,Verified
501915,750,53.0,High,Not Eligible,47.1,Verified
501916,673,61.1,Medium,Eligible,48.5,Verified
501917,599,35.4,High,Not Eligible,51.9,Pending
501918,635,35.0,High,Not Eligible,13.9,Verified
501919,772,46.9,High,Not Eligible,31.4,Verified
501920,657,54.8,High,Not Eligible,29.2,Verified
501921,790,66.5,Medium,Not Eligible,38.5,Pending
