app_id,id,type,amount,tenure,channel
511384,100466,Home,3878000,84,Branch
511385,139536,Auto,1555000,36,Mobile App
511386,116938,Business,2306000,36,Mobile App
511387,111905,Business,2199000,60,Branch
511388,128069,Auto,1439000,84,Website
511389,124162,Home,2175000,84,Branch
511390,125495,Personal,150000,12,Mobile App
511391,103680,Auto,1347000,84,Partner
511392,119911,Education,1299000,36,Website
511393,130231,Home,2762000,120,Branch
511394,134171,Auto,945000,24,Branch
511395,108327,Auto,1259000,24,Website
511396,118961,Education,1131000,36,Branch
511397,138508,Personal,574000,12,Website
511398,120450,Business,530000,12,Branch
511399,113368,Home,4339000,120,Website
511400,115355,Home,1138000,36,Branch
511401,116916,Personal,205000,120,Website
511402,106296,Auto,1570000,120,Branch
511403,134479,Personal,350000,60,Mobile App
511404,116015,Business,1705000,48,Partner
511405,129656,Auto,798000,84,Partner
511406,125512,Business,590000,60,Mobile App
511407,102523,Auto,1256000,60,Branch
511408,125421,Home,406000,48,Website
511409,129494,Personal,253000,60,Mobile App
511410,118391,Auto,512000,60,Mobile App
511411,109905,Business,2352000,12,Mobile App
511412,107349,Home,4435000,120,Website
511413,102060,Business,701000,60,Branch
511414,109036,Education,554000,84,Mobile App
511415,116496,Business,2546000,36,Partner
511416,105893,Personal,272000,24,Mobile App
511417,122188,Home,4626000,60,Partner
511418,132752,Personal,106000,12,Website
511419,130735,Home,3060000,48,Partner
511420,101587,Business,1320000,120,Website
511421,117123,Personal,529000,84,Branch
511422,119473,Education,315000,48,Mobile App
511423,116500,Auto,332000,12,Branch
511424,114608,Home,1363000,120,Partner
511425,106340,Education,413000,120,Mobile App
511426,134951,Education,591000,48,Branch
511427,136753,Business,2372000,60,Branch
511428,137458,Business,2239000,60,Website
511429,102255,Personal,524000,120,Mobile App
511430,108562,Personal,316000,60,Partner
511431,117308,Business,2756000,36,Mobile App
511432,125919,Home,1727000,84,Website
511433,135181,Business,662000,48,Mobile App
511434,131833,Education,217000,84,Mobile App
511435,119397,Business,2342000,84,Website
511436,103800,Home,2496000,36,Branch
511437,114910,Home,4220000,60,Website
511438,100264,Education,630000,24,Partner
511439,128531,Auto,221000,24,Website
511440,109500,Home,3329000,12,Branch
511441,137533,Business,2172000,12,Branch
511442,109552,Home,1959000,12,Branch
511443,133057,Personal,117000,60,Mobile App
511444,110341,Personal,541000,12,Mobile App
511445,125005,Business,1668000,24,Mobile App
511446,106367,Auto,1275000,24,Branch
511447,119623,Business,874000,48,Branch
511448,116733,Personal,473000,120,Website
511449,116928,Home,4075000,12,Mobile App
511450,118369,Home,4006000,24,Branch
511451,129180,Business,1414000,120,Mobile App
511452,122778,Personal,388000,60,Branch
511453,131774,Home,2508000,60,Branch
511454,128551,Home,4664000,36,Branch
511455,101828,Personal,442000,12,Mobile App
511456,133696,Home,902000,36,Mobile App
511457,118580,Home,2256000,36,Partner
511458,129233,Personal,331000,48,Website
511459,124770,Home,1956000,36,Website
511460,108027,Auto,1699000,36,Branch
511461,106168,Home,1551000,48,Partner
511462,131592,Home,3072000,36,Mobile App
511463,105276,Personal,581000,48,Branch
511464,129061,Auto,326000,84,Mobile App
511465,117310,Personal,376000,60,Partner
511466,109144,Education,1480000,48,Website
511467,121305,Personal,453000,36,Branch
511468,115007,Home,2829000,12,Mobile App
511469,133581,Business,961000,24,Branch
511470,131729,Personal,191000,60,Mobile App
511471,107148,Business,702000,84,Branch
511472,119779,Business,2456000,60,Website
511473,134051,Personal,357000,48,Branch
511474,127415,Personal,458000,12,Website
511475,116967,Auto,1679000,120,Partner
511476,105052,Personal,493000,12,Mobile App
511477,101791,Personal,260000,84,Branch
511478,112598,Personal,568000,120,Branch
511479,129687,Personal,451000,120,Branch
511480,113253,Home,352000,60,Branch
511481,104048,Business,2076000,12,Mobile App
511482,107612,Education,535000,24,Website
511483,100299,Personal,421000,12,Branch
511484,104709,Home,3870000,120,Mobile App
511485,135902,Education,1106000,60,Branch
511486,118183,Home,2643000,48,Website
511487,122552,Personal,71000,36,Website
511488,136225,Education,1229000,36,Mobile App
511489,113828,Auto,1371000,84,Branch
511490,126065,Personal,520000,84,Branch
511491,108208,Education,1487000,12,Partner
511492,131833,Personal,487000,84,Branch
511493,121727,Home,4421000,24,Mobile App
511494,133541,Home,2224000,24,Mobile App
511495,107726,Auto,623000,84,Branch
511496,103601,Education,779000,36,Branch
511497,130523,Personal,587000,24,Website
511498,121968,Personal,568000,120,Branch
511499,111665,Auto,1643000,120,Website
511500,103391,Personal,271000,84,Website
511501,103256,Auto,1423000,120,Website
511502,115494,Home,2312000,48,Website
511503,115305,Personal,97000,84,Website
511504,118761,Business,2901000,36,Mobile App
511505,120489,Personal,155000,120,Mobile App
511506,120206,Business,1288000,48,Branch
511507,114533,Auto,1579000,48,Mobile App
511508,105331,Education,1305000,48,Mobile App
511509,112836,Personal,337000,60,Branch
511510,110641,Home,3591000,12,Website
511511,128543,Home,2721000,36,Website
511512,106866,Home,4077000,24,Branch
511513,139190,Business,1904000,84,Mobile App
511514,103590,Business,2539000,84,Mobile App
511515,139482,Business,606000,60,Branch
511516,114817,Education,226000,12,Partner
511517,103559,Home,2832000,24,Branch
511518,102418,Business,834000,120,Website
511519,110574,Home,1556000,24,Branch
511520,135415,Business,2682000,120,Mobile App
511521,119253,Business,568000,84,Mobile App
511522,131891,Home,3113000,60,Website
511523,105638,Personal,140000,120,Website
511524,102304,Personal,411000,60,Mobile App
511525,125067,Education,122000,36,Partner
511526,134254,Business,450000,60,Website
511527,132679,Personal,86000,48,Website
511528,138194,Home,3972000,84,Website
511529,123704,Education,315000,36,Website
511530,117228,Home,4694000,12,Branch
511531,108742,Education,1135000,48,Mobile App
511532,132633,Education,846000,48,Partner
511533,139249,Auto,1091000,60,Branch
511534,129516,Home,2129000,48,Partner
511535,117096,Education,319000,36,Partner
511536,110479,Education,1009000,24,Mobile App
511537,133989,Education,1090000,84,Mobile App
511538,104011,Personal,327000,36,Partner
511539,102387,Home,4221000,84,Branch
511540,117227,Personal,475000,24,Website
511541,114523,Personal,461000,48,Website
511542,127533,Personal,576000,84,Branch
511543,107083,Home,3305000,12,Website
511544,128944,Home,3340000,48,Branch
511545,111865,Auto,982000,24,Branch
511546,114897,Home,1023000,120,Website
511547,122671,Auto,1061000,12,Branch
511548,124971,Education,220000,36,Mobile App
511549,101413,Home,4826000,120,Partner
511550,130122,Home,3975000,60,Website
511551,109868,Education,176000,24,Branch
511552,109839,Auto,1160000,24,Partner
511553,126302,Home,940000,36,Partner
511554,105408,Personal,291000,84,Branch
511555,120555,Education,339000,12,Mobile App
511556,111107,Auto,791000,48,Website
511557,107391,Auto,264000,120,Website
511558,104900,Business,2805000,60,Mobile App
511559,118054,Business,565000,24,Partner
511560,133300,Business,1082000,24,Partner
511561,138133,Education,396000,48,Website
511562,102604,Home,2893000,24,Website
511563,126639,Home,995000,84,Website
511564,124151,Business,2948000,36,Mobile App
511565,131672,Education,739000,36,Website
511566,106781,Home,2414000,36,Website
511567,114010,Home,1083000,12,Website
511568,124385,Education,1403000,84,Website
511569,136816,Education,953000,24,Partner
511570,139483,Education,248000,60,Mobile App
511571,118429,Auto,1057000,48,Website
511572,104604,Home,2110000,120,Mobile App
511573,115748,Auto,1382000,120,Partner
511574,108799,Business,2518000,36,Partner
511575,113773,Education,1349000,84,Branch
511576,112963,Education,773000,36,Website
511577,126292,Personal,571000,120,Branch
511578,135496,Personal,388000,36,Website
511579,123950,Personal,448000,84,Website
511580,104688,Home,1616000,84,Mobile App
511581,130185,Education,274000,84,Mobile App
511582,137743,Education,804000,24,Branch
511583,125711,Personal,227000,84,Partner
511584,106758,Education,1244000,120,Partner
511585,110494,Personal,150000,120,Partner
511586,115355,Education,943000,60,Website
511587,127733,Home,2307000,36,Website
511588,118247,Business,423000,48,Mobile App
511589,130015,Home,679000,60,Mobile App
511590,103769,Auto,398000,36,Branch
511591,106537,Personal,304000,60,Mobile App
511592,133892,Personal,533000,60,Partner
511593,130147,Home,614000,84,Mobile App
511594,133080,Home,1943000,84,Branch
511595,102612,Home,350000,36,Branch
511596,124569,Education,852000,120,Website
511597,114607,Auto,436000,120,Partner
511598,115512,Auto,432000,48,Partner
511599,107561,Home,4728000,60,Branch
511600,134375,Business,2594000,48,Mobile App
511601,115282,Home,3853000,24,Website
511602,123770,Home,4485000,12,Partner
511603,123840,Personal,427000,36,Mobile App
511604,120297,Home,3388000,36,Website
511605,139852,Auto,613000,60,Website
511606,103540,Personal,55000,84,Website
511607,117949,Business,452000,60,Mobile App
511608,121210,Personal,141000,120,Mobile App
511609,101565,Home,874000,48,Website
511610,123268,Business,1950000,60,Branch
511611,102410,Auto,1423000,36,Partner
511612,134369,Personal,97000,120,Mobile App
511613,118416,Business,651000,84,Website
511614,104411,Home,1423000,60,Mobile App
511615,137228,Business,1893000,24,Mobile App
511616,122996,Auto,1393000,84,Website
511617,106764,Home,2170000,60,Branch
511618,127856,Personal,338000,84,Website
511619,137515,Home,1405000,36,Branch
511620,137089,Education,200000,12,Website
511621,133473,Business,1352000,48,Mobile App
511622,138597,Personal,131000,12,Partner
511623,130387,Personal,521000,24,Website
511624,139412,Home,4571000,12,Website
511625,136557,Home,508000,84,Partner
511626,129056,Personal,515000,24,Branch
511627,112716,Education,847000,60,Website
511628,132893,Home,3887000,60,Mobile App
511629,126082,Education,266000,12,Partner
511630,131325,Business,1171000,84,Website
511631,101044,Auto,468000,120,Website
511632,106034,Personal,495000,12,Branch
511633,133055,Home,394000,60,Website
511634,138248,Auto,254000,120,Mobile App
511635,109539,Home,3769000,84,Mobile App
511636,105902,Education,127000,84,Mobile App
511637,129996,Home,1079000,36,Website
511638,110287,Personal,545000,36,Website
511639,132716,Personal,150000,24,Mobile App
511640,103023,Personal,168000,36,Website
511641,135577,Auto,1114000,48,Branch
511642,123030,Personal,469000,36,Branch
511643,127573,Education,384000,60,Mobile App
511644,103629,Personal,181000,24,Website
511645,138834,Education,1497000,60,Mobile App
511646,114335,Education,557000,48,Website
511647,113852,Business,508000,36,Website
511648,105174,Home,738000,36,Website
511649,112049,Personal,356000,36,Website
511650,123688,Personal,109000,24,Mobile App
511651,129416,Home,872000,120,Mobile App
511652,105189,Business,448000,24,Mobile App
511653,123112,Personal,469000,120,Website
511654,103334,Personal,421000,48,Partner
511655,117348,Personal,539000,60,Mobile App
511656,111210,Education,1302000,60,Branch
511657,108671,Home,3159000,60,Branch
511658,115019,Education,469000,48,Mobile App
511659,124607,Personal,490000,36,Partner
511660,132461,Business,2786000,24,Mobile App
511661,103055,Home,718000,48,Partner
511662,112458,Home,3011000,12,Website
511663,109094,Education,934000,48,Branch
511664,108229,Personal,364000,24,Website
511665,125040,Home,4209000,120,Partner
511666,134382,Home,3024000,60,Branch
511667,126197,Auto,536000,120,Mobile App
511668,102580,Business,1561000,12,Branch
511669,139878,Business,1662000,120,Website
511670,133163,Home,2325000,24,Mobile App
511671,118645,Home,979000,12,Branch
511672,120607,Personal,558000,60,Mobile App
511673,107886,Personal,460000,24,Mobile App
511674,107325,Business,2549000,60,Mobile App
511675,139938,Business,2542000,48,Website
511676,124501,Auto,1302000,48,Branch
511677,138067,Education,732000,36,Mobile App
511678,112936,Personal,163000,12,Partner
511679,129400,Personal,397000,120,Mobile App
511680,116633,Education,1355000,48,Branch
511681,113239,Business,1790000,84,Partner
511682,139062,Home,4270000,36,Partner
511683,108117,Auto,749000,120,Website
511684,139795,Personal,269000,84,Mobile App
511685,110583,Business,1902000,36,Partner
511686,113325,Personal,272000,12,Branch
511687,108794,Education,1314000,48,Website
511688,117594,Personal,405000,36,Partner
511689,108825,Business,333000,60,Website
511690,107604,Education,809000,60,Website
511691,119908,Home,1632000,120,Website
511692,123166,Personal,459000,24,Mobile App
511693,108711,Education,558000,24,Mobile App
511694,107491,Auto,1230000,24,Branch
511695,124316,Business,310000,36,Branch
511696,118430,Personal,69000,84,Partner
511697,113936,Education,1128000,60,Website
511698,137751,Personal,423000,120,Mobile App
511699,109050,Home,1995000,84,Website
511700,137464,Auto,1577000,12,Website
511701,115298,Business,2298000,36,Mobile App
511702,127856,Auto,1194000,36,Branch
511703,133481,Auto,256000,60,Mobile App
511704,138823,Personal,516000,48,Branch
511705,108479,Auto,444000,24,Mobile App
511706,111319,Home,1473000,36,Branch
511707,139132,Personal,433000,48,Branch
511708,101460,Auto,1500000,60,Mobile App
511709,109629,Personal,143000,48,Website
511710,130687,Personal,345000,120,Branch
511711,117275,Business,2941000,24,Partner
511712,104882,Home,3455000,36,Website
511713,112260,Personal,306000,36,Mobile App
511714,134050,Home,1200000,48,Branch
511715,104284,Personal,519000,36,Branch
511716,128720,Education,770000,48,Branch
511717,139446,Personal,69000,24,Website
511718,125899,Personal,246000,84,Mobile App
511719,139225,Home,3364000,48,Mobile App
511720,129028,Personal,316000,36,Branch
511721,108032,Personal,68000,120,Mobile App
511722,109440,Personal,549000,48,Mobile App
511723,132157,Home,3175000,120,Branch
511724,121160,Auto,515000,48,Website
511725,109589,Personal,182000,48,Branch
511726,119892,Home,3010000,36,Branch
511727,105064,Auto,1093000,24,Branch
511728,138814,Auto,1219000,12,Website
511729,115934,Business,382000,12,Partner
511730,137319,Auto,667000,24,Partner
511731,135195,Personal,590000,60,Mobile App
511732,113437,Education,195000,84,Partner
511733,117146,Education,1498000,24,Website
511734,127508,Business,2102000,60,Mobile App
511735,131852,Personal,181000,48,Mobile App
511736,104466,Business,2731000,60,Mobile App
511737,128200,Education,585000,48,Mobile App
511738,107414,Personal,384000,12,Website
511739,125284,Education,266000,36,Branch
511740,139255,Business,2230000,120,Website
511741,115027,Business,1300000,48,Branch
511742,105511,Personal,217000,24,Branch
511743,106792,Home,4738000,48,Partner
511744,134936,Home,4289000,120,Branch
511745,113035,Home,3273000,36,Partner
511746,124797,Auto,783000,24,Branch
511747,101523,Personal,297000,24,Branch
511748,119050,Home,421000,120,Website
511749,128024,Business,2004000,60,Branch
511750,111585,Education,1406000,84,Mobile App
511751,116721,Home,4896000,84,Branch
511752,137016,Business,2530000,60,Partner
511753,117748,Home,2321000,12,Website
511754,109924,Business,1679000,84,Branch
511755,134632,Education,880000,36,Partner
511756,121659,Personal,587000,48,Website
511757,131104,Home,3232000,84,Branch
511758,119421,Education,267000,84,Branch
511759,108515,Business,874000,84,Mobile App
511760,114291,Auto,934000,120,Website
